job_id,job_title,company,location,sector,category,certainty
4947c98c7c0deb17,iOS Developer,Jadeer,Riyadh,Technology & IT,Mobile Developer,high
69a9271cc5f59e07,GIS Business Analyst,Devoteam Middle East,Riyadh,Technology & IT,GIS Business Analyst,high
34317a712d8f7e86,GIS Data Architect,Devoteam Middle East,Riyadh,Technology & IT,GIS Data Architect,high
5af264ce0206ebd1,Front-End Developer,Jadeer,Riyadh,Technology & IT,Frontend Developer,high
88936a5dcf68dee0,Back-End Developer,Jadeer,Riyadh,Technology & IT,Backend Developer,high
8446f605dd6ef251,Android Developer,Jadeer,Riyadh,Technology & IT,Mobile Developer,high
e5ccf60a6eb1d3d4,Full-Stack Developer,Jadeer,Riyadh,Technology & IT,Full-Stack Developer,high
e96eece19b4a7b78,Engineering & Design Manager (Rail),SYSTRA,Riyadh,Engineering,Project Manager,high
f656107e7fcce10d,Coordination and Integration Manager (Rail),SYSTRA,Riyadh,Engineering,Project Manager,medium
ac46e2a911f2d548,Quality Assurance/Quality Control Engineer - Based in KSA,Jadeer,Riyadh,Construction & Architecture,Quality Assurance Engineer,high
914d08c39c56a141,Warehouse Specialist,GSK,Jeddah,"Logistics, Supply Chain & Procurement",Warehouse Manager,high
a770b30bdd6bd615,Senior Presales Engineer,BlackStone eIT,Riyadh,Technology & IT,Presales Engineer,high
48ff6bfe043d77a7,Cybersecurity Risk & Compliance / GRC Manager,TAWANTECH,Riyadh,Technology & IT,Cybersecurity Analyst,high
1d91eba89792dd92,"Partner and country Marketing Manager, Saudi and Middle East",Hewlett Packard Enterprise,Riyadh,"Marketing, Advertising & PR",Marketing Manager,high
07d98204c29367ca,Demand Planner,Nice One,Riyadh,"Logistics, Supply Chain & Procurement",Demand Planner,high
0bda7d06b1b3c90a,ALIGNMENT HEAD (DESIGN/RAIL),SYSTRA,Riyadh,Engineering,Civil Engineer,high
940181307c7e33da,COORDINATION AND INTEGRATION MANAGER (RAIL),SYSTRA,Riyadh,Engineering,Project Manager,medium
3fae964269e8c88e,ENGINEERING & DESIGN MANAGER (RAIL),SYSTRA,Riyadh,Engineering,Project Manager,high
f8e0ab10dc34bd9d,Internship Program,BRF,Jeddah,Sales & Business Development,Business Intelligence Analyst,medium
1e15936467f85b77,Mechanical Engineer - Saudi Arabia/Jeddah,Siemens,Jeddah,Engineering,Mechanical Engineer,high
72a61afd3e0d7e17,Digital Solutions Architect - Saudi Arabia/Riyadh,Siemens,Riyadh,Technology & IT,Solution Architect,high
90f1dea9366d5070,Customer Success Professional,Lucidya,Riyadh,Customer Success & Account Management,Customer Success Manager,high
ed9fdcceaba649dd,Analyst,عِلم,Riyadh,Finance & Accounting,Investment Analyst,high
dc4b90dfbfb4d2a8,Senior Electrical Engineer,JASARA PMC,Riyadh,Engineering,Electrical Engineer,high
58ae3b5ebb4326fb,Devices Sales Manager – Nutanix / HPE,Whitecollars,Riyadh,Sales & Business Development,Sales Manager,high
9bb41a0ebaec54d8,Electrical Draftsman,Ruwa Construction & Development Co.,Riyadh,Engineering,Electrical Draftsman,high
e577b56833451b4a,Junior Software Tester (Fresher) - Banking Domain,TAWANTECH,Riyadh,Technology & IT,QA Engineer,high
c8380cd2daac29d0,Design Review Manager,IDS Consulting Inc,Riyadh,Engineering,Civil Engineer,high
de47c8bb27faf98f,Electrical Engineer,Omada Rail Systems,Riyadh,Engineering,Electrical Engineer,high
fb8fad2fe79a260f,Senior Civil and Infra Engineer,Omada Rail Systems,Riyadh,Engineering,Civil Engineer,high
ac477779df2d8352,Communications Lead Engineer,Worley,Ras Al-Khair,Engineering,Telecommunications Engineer,high
2fd36af776f6caf2,Planning Engineer - Primavera,TD Engineering and Consulting Private Limited,Riyadh,Engineering,Planning Engineer,high
433dcb1ee459b35e,Overall Project Controls Manager - RAK,Worley,Ras Al-Khair,Construction & Architecture,Project Manager,high
5bf574dec1339e89,F5 Associate Professional Services Consultant,C-Serv,Riyadh,Technology & IT,IT Consultant,high
457751e448741af7,Cost Control Lead - RAK,Worley,Ras Al-Khair,Construction & Architecture,Cost Control Manager,high
956740a24baafacc,Senior Civil and Infra Engineer,Egis Group,Riyadh,Engineering,Civil Engineer,high
2abbf0e7ce3f964d,Senior O&M Infrastructure Engineer - DevOps,Giza Systems,Riyadh,Technology & IT,DevOps Engineer,high
4f0a916e9b43975f,Architectural Engineer,Agility,Riyadh,Construction & Architecture,Architectural Engineer,high
6ee69984d01969e1,Business Resilience Specialist,Laborintos,Jubail,Consulting & Professional Services,Business Resilience Specialist,high
f780b7248dc95087,Senior HR Specialist,Agility,Riyadh,Human Resources & Recruitment,HR Specialist,high
87e13a5a4c37fe94,Senior Brand & Creative Content Manager,Calo,Riyadh,"Marketing, Advertising & PR",Brand Manager,high
c048a1cd98189f14,Senior Campaigns & Communication Manager,Calo,Riyadh,"Marketing, Advertising & PR",Campaign Manager,high
7ebf8f5828cf37aa,Procurement Engineer,Agility,Jeddah,"Logistics, Supply Chain & Procurement",Procurement Engineer,high
698a7e89efc8e8a6,Junior Onsite Support Engineer,DXC Technology,Riyadh,Technology & IT,IT Support Specialist,high
c01a31fbb755f006,Senior Onsite Support Engineer,DXC Technology,Riyadh,Technology & IT,IT Support Specialist,high
afb12a45a37a58ee,IT Support Engineer,Avamels Printing Solutions,Riyadh,Technology & IT,IT Support Specialist,high
995566016b50b5fe,"Barista Market Developer in Riyadh, Saudi Arabia at Oatly",Oatly AB,Saudi Arabia,"Hospitality, Tourism & Food Service",Barista,medium
3c2ec3d381405e5c,Sales Coordinator,Euro systems,Riyadh,Sales & Business Development,Sales Representative,high
d65eea4333b05e81,Planning & Schedule Engineer,WSP,Riyadh,Construction & Architecture,Project Manager,high
26f287533c73a89c,KSA Tech Service Delivery Lead (SDL),PwC,Riyadh,Technology & IT,IT Support Specialist,medium
2250212f9950e0a0,Software Engineer (C# .Net)-1,The Cigna Group,Riyadh,Technology & IT,Software Engineer,high
adf550931a87a61a,Robotics Testing Engineer,Blue Hat HR Services,Abqaiq,Engineering,Testing Engineer,high
56c560ec40b8d057,Design Director- City Public Realm,AtkinsRéalis,Tabuk,Engineering,Design Director,high
f11620c8feb46fae,Business Development Manager – IT Solutions (Arabic Speaker),Blue Hat HR Services,Riyadh,Sales & Business Development,Business Development Manager,high
31bcb06703d5d6f2,Senior QS/Cost Manager,Parsons,Jeddah,Construction & Architecture,Cost Control Manager,high
a673c3b437457dcb,Oncology Account Manager (Jeddah),GSK,Jeddah,Sales & Business Development,Account Manager,high
0727e82de34696c2,Oncology Account Manager (Riyadh),GSK,Riyadh,Sales & Business Development,Account Manager,high
9c2d2b144fef4763,Cloud Managed Services – Sales & Solution Specialist - Senior Manager,PwC,Riyadh,Consulting & Professional Services,Project Manager,medium
ec5f14dbf04119fe,Head of Strategic Partnerships (2 year fixed term contract),Informa Group Plc,Riyadh,Sales & Business Development,Business Development Manager,high
9475b5644fab3bc3,Industrial Engineer (Properties and Real Estate) (Saudi National Only),FedEx AMEA,Riyadh,Engineering,Industrial Engineer,high
2bea94fc5ec32c0f,WD Instructor,BAE Systems,Al Majma,Education & Training,Instructor,high
a9258b6e2e9d2861,AI ENGINEER - COMPUTER VISION & GENERATIVE AI SPECIALIST,KAUST,Thuwal,Technology & IT,AI Engineer,high
c598ebf6c38fdb0e,CKSA-Project Executive (Saudi Only),Canon,Riyadh,Sales & Business Development,Project Manager,high
09aca3e47257a8bd,CSA Engineer,Worley,Saudi Arabia,Engineering,Structural Engineer,high
fddc036617c865ee,Senior Android Engineer,Delivery Hero,Riyadh,Technology & IT,Mobile Developer,high
a2ba59d7e18de0a3,SAP Consultant,Amco IT Systems,Riyadh,Technology & IT,SAP Consultant,high
63bb823ae44a0e64,TPE IV- Senior Piping/Pipeline Engineer,John Wood Group,Al Khobar,Engineering,Piping Engineer,high
c7fdd3c5826e6a65,Cost Engineer (TIC) - RAK,Worley,Ras Al-Khair,Engineering,Cost Engineer,high
e49887b61804517a,Piping Field Engineer,Worley,Ras Al-Khair,Engineering,Piping Engineer,high
af31cc9f1f67165e,Graphic Designer Senior Specialist,FlyAkeed,Riyadh,"Creative, Design & Arts",Graphic Designer,high
a57a5ce1be718426,"3 x Sales Engineer OFA (Khobar, Jeddah, Riyadh)",Atlas Industrial Equipment Co,Al Khobar,Sales & Business Development,Sales Engineer,high
2e19e6551290d29f,WD Instructor,BAE Systems,Saudi Arabia,Education & Training,Instructor,high
44d5fbec5d408f4a,Senior Commercial Project Manager - Finance,Siemens Energy,Dammam,Finance & Accounting,Project Financial Manager,medium
8774c152655f5b92,"Senior Customer Engineer, Data Management, GCP (Arabic, English)",Google,Riyadh,Technology & IT,Cloud Engineer,high
e27a9e265732f135,Drought Resilience Specialist,United Nations Development Programme (UNDP),Saudi Arabia,Agriculture & Environment,Environmental Specialist,high
4fc0e6d7adce1ecd,Service Engineer Saudi Liebherr Company (m/f/d),Saudi Liebherr Company Ltd.,Dammam,Engineering,Mechanical Engineer,high
ff10acbd36ed654b,FULL-STACK DEVELOPER - AI INTERFACE & SECURITY SPECIALIST,KAUST,Thuwal,Technology & IT,Full Stack Developer,high
58ad4f26d03e9445,Manager - IT Asset Infrastructure Delivery,Qiddiya Investment Company,Riyadh,Technology & IT,IT Asset Manager,high
14b97047904e8b51,Cafm Admin,NASCOM,Riyadh,"Logistics, Supply Chain & Procurement",Procurement Officer,medium
14b7e9905ea3a9f5,Talent Acquisition Specialist,Alkaffary Group,Riyadh,Human Resources & Recruitment,Talent Acquisition Specialist,high
8c857d777e5dc708,Service Sales Specialist,ABB,Dammam,Sales & Business Development,Sales Representative,high
ec1175984e3f41e6,Logistics and Training Manager,BAE Systems,Dhahran,"Logistics, Supply Chain & Procurement",Logistics Manager,high
8c9011781456c6e2,Surveyor,ARCHITECTURAL CONSULTANCY FIRM,Riyadh,Skilled Trades & Maintenance,Surveyor,high
ba70c185eac655e5,Design Engineer - Architectural,AECOM,Riyadh,Engineering,Architectural Engineer,high
5b97829603b61146,Electrical Engineer,Vekr Environmental Services Est,Al Khobar,Engineering,Electrical Engineer,high
6f8119765292500c,Mechanical QC Inspector (Aramco Approved Pipelines Projects),Projects Pioneers Contracting Company,Dammam,Manufacturing & Production,Quality Control Inspector,high
ad3c68803b11ceab,Administrative Officer,Alfaisal University,Riyadh,Administration & Office Support,Administrative Assistant,high
c0cc36019289f115,Senior Product Analyst,Gathern,Riyadh,Technology & IT,Product Analyst,high
a5c92d2417d6d278,Project Engineer III - Automation,Schweitzer Engineering Laboratories Saudi Limited,Al Khobar,Engineering,Project Engineer,high
02a01e961d8db22b,Senior Software Developer,Müller`s Solutions,Riyadh,Technology & IT,Software Developer,high
eb8b1389f7676465,Consumer Data Insights - Manager,NielsenIQ,Riyadh,"Marketing, Advertising & PR",Market Research Manager,high
c4445ce02246c02e,Engineer,عِلم,Riyadh,Engineering,Embedded Systems Engineer,high
090a1876e6dfcc40,Consultant,عِلم,Riyadh,Technology & IT,QA Engineer,high
16f3ff8343746f3d,Senior Product Manager,عِلم,Riyadh,Sales & Business Development,Product Manager,high
8a367731f3ae1946,Senior Engineer,عِلم,Riyadh,Technology & IT,DevOps Engineer,high
c13b3388597461fe,Director,عِلم,Riyadh,Technology & IT,Technology Director,high
a5182b02cf54c5e0,Mechanical Inspector,AtkinsRéalis,Riyadh,Engineering,Mechanical Inspector,high
fc2854400a1d657b,Sales Executive - Arabic Speaking only,BLACKSTONE MACHINERY TRADING LLC,Riyadh,Sales & Business Development,Sales Representative,high
3f646ea0a6f8c686,Cluster Director Of Spa & Wellness,RAFFLES,Tabuk,"Hospitality, Tourism & Food Service",Spa Manager,high
b67cbf223727b398,Production Engineer - Natural Wool Manufacturing | Saudi Arabia,Rawaj - Human Capital Management,Saudi Arabia,Manufacturing & Production,Production Engineer,high
aec06852ad40f487,Patriot Master Gunner/Operator Instructor-KSA,Raytheon,Jeddah,Security & Safety,Instructor,high
8312aeaa4fac603f,Business Development Manager,CONMARBLE CONCRETE,Riyadh,Sales & Business Development,Business Development Manager,high
9f2495f0fdf920a1,Major Item Repairman (MIR)-KSA,Raytheon,Jeddah,Skilled Trades & Maintenance,Field Engineer,high
9497def2cf871f1a,"Project Manager, Power & Utility",Bureau Veritas,Riyadh,Engineering,Project Manager,high
9151340fbada4ad7,Analyst OBS,JLL,Riyadh,Real Estate & Property,Retail Analyst,high
68ead318db9aefa9,"Analyst, Hotels and Hospitality ( KSA National )",JLL,Riyadh,Real Estate & Property,Analyst,high
8e0975af1246d632,"Analyst, Strategic Consulting ( KSA National )",JLL,Riyadh,Consulting & Professional Services,Analyst,high
ca971df4800d2d3e,Lead SQL & Oracle DB Engineer,DXC Technology,Riyadh,Technology & IT,Database Engineer,high
cb449d57f710dea4,Structural Design Engineer (Saudi National),Omada Rail Systems,Riyadh,Engineering,Structural Engineer,high
5cdf8f2a666eaad1,Sr. Consultant - Sr. Project Manager: AEC & Urban Planning,Esri,Saudi Arabia,Consulting & Professional Services,Project Manager,high
61297ea297f9d274,SUSTAINABILITY & ENVIRONMENT SPECIALIST,SYSTRA,Riyadh,Agriculture & Environment,Environmental Engineer,high
502ec09f95b24cad,RBG KSA: Principal Engineer - C/E,SMEC,Riyadh,Engineering,Structural Engineer,high
50476acbedea6d3d,Graduate Engineer - Mechanical,AECOM,Riyadh,Engineering,Mechanical Engineer,high
46e42977d8b52bc7,Senior Associate - Reporting & Analytics,Six Flags Qiddiya City and Aquarabia,Riyadh,Finance & Accounting,Analytics Specialist,high
14cf802c36f7e724,SAP Fiori Expert,DXC Technology,Riyadh,Technology & IT,Software Engineer,high
7623b2d1848b53b6,Senior Storage Backup Engineer,DXC Technology,Riyadh,Technology & IT,Storage Backup Engineer,high
9d40903281bdd697,Senior Director - Transport Strategy (MAS5-20003737),Qiddiya Investment Company,Riyadh,Transportation & Drivers,Transportation Planner,high
f5d6e06752477833,SaaS Sales Specialist,Sajilni,Riyadh,Sales & Business Development,Sales Representative,high
2057bf0e99e40781,Cybersecurity Analyst,Team Yamama,Dammam,Technology & IT,Cybersecurity Analyst,high
f4dfbdf2d6f17413,Staff Software Engineer,Delivery Hero,Riyadh,Technology & IT,Software Engineer,high
de44630e90be4142,Financial Planning & Performance Analyst,Aramco,Saudi Arabia,Finance & Accounting,Financial Analyst,high
6c5dd99eab5d97dd,Financial Planning & Performance Analyst,aramcoservices,Saudi Arabia,Finance & Accounting,Financial Analyst,high
4812bbb98e31cf88,Data Analyst,Gathern,Riyadh,Technology & IT,Data Analyst,high
5490c0f128372db3,PROPOSAL ENGINEER,SYSTRA,Riyadh,Engineering,Proposal Engineer,high
390c5ed240aa93f4,ICT Engineer,WSP,Riyadh,Technology & IT,ICT Engineer,high
b09a126b72a8b733,AI Product Manager,Master-Works,Riyadh,Technology & IT,AI Product Manager,high
65f24630bb208aed,Senior Full Stack Developer (Ruby on Rails),Oivan Group Oy,Riyadh,Technology & IT,Full Stack Developer,high
e558965c00c31fb8,Commercial Counsel,Lucid Motors,Riyadh,Legal & Compliance,Commercial Counsel,high
2d025c5944582e2f,Corporate Business Partner Financial Planning & Analysis,Lucid Motors,Riyadh,Finance & Accounting,Financial Analyst,high
aca8f2bf94e78deb,Sales Advisor,Lucid Motors,Jeddah,Sales & Business Development,Sales Representative,high
0be56b84c53f63ab,Retail Project Specialist,Lucid Motors,Riyadh,Sales & Business Development,Project Manager,medium
8ca348b791d7eba7,Construction Director (Heavy Civils/Infra),AtkinsRéalis,Riyadh,Construction & Architecture,Project Manager,high
383f36d00b37baa0,Software Testing Specialist - Card Management & Payment Switch,TAWANTECH,Riyadh,Technology & IT,QA Engineer,high
c56279c15a3b475c,IBM DataPower Integration Developer,InnovationTeam,Riyadh,Technology & IT,Integration Developer,high
70f9610d699342f9,Director Development - Commercial Office - SPA 229,Qiddiya Investment Company,Riyadh,Real Estate & Property,Director of Development,high
101140f274ba8162,Structural Engineer,CLEAR,Riyadh,Engineering,Structural Engineer,high
501722226c7c1aa1,Senior Materials Engineer – Roads & Infra,AtkinsRéalis,Saudi Arabia,Engineering,Materials Engineer,high
036a0712230ecdc5,Environmental & Sustainability Engineer,AtkinsRéalis,Saudi Arabia,Engineering,Environmental & Sustainability Engineer,high
a63d5d7b32fd6df8,Assistant Manager - Platform Operations,Qiddiya Investment Company,Riyadh,Technology & IT,Data Engineer,high
3adca3059c78bef3,Traffic Engineer,AtkinsRéalis,Saudi Arabia,Engineering,Traffic Engineer,high
2a624bf1a74c046c,Site Supervisor (Civil & Structural),WSP,Riyadh,Engineering,Site Engineer,high
9a14b60b7b1fd942,Irrigation Engineer,AtkinsRéalis,Saudi Arabia,Engineering,Irrigation Engineer,high
6942f6bdd6edc51b,Mechanical Inspector,WSP,Riyadh,Engineering,Mechanical Inspector,high
e3a1a9a8966ce0ac,Site Engineer - Mechanical,WSP,Riyadh,Engineering,Site Engineer,high
01e4a2856dd8d16a,BTP Solution Advisor Senior Specialist,SAP,Riyadh,Technology & IT,Solution Advisor,high
251b3a504d63a1c8,Sr. Engineer QAQC - Mechanical,Larsen & Toubro,Dammam,Engineering,Quality Assurance Engineer,high
5730b37d91dbad08,"Senior Systems Engineer - Telco Sector, Saudi Arabia",Nutanix,Riyadh,Technology & IT,Systems Engineer,high
233a7d9f3d800f2e,Field Application Specialist LSG Proteomics,Bio-Rad Laboratories,Riyadh,Technology & IT,Field Application Specialist,medium
c0b4a31f7091ff91,Product Operations Senior Specialist,Delivery Hero,Riyadh,Sales & Business Development,Product Manager,medium
d1c83b3fc4a69f95,SAP BPC Expert,DXC Technology,Riyadh,Finance & Accounting,Financial Systems Consultant,medium
9925eb371e78ef05,Procurement Manager,Worley,Ras Al-Khair,"Logistics, Supply Chain & Procurement",Procurement Manager,high
b84b0a94b7d9f87c,Windows\Virtualization\ADFS Engineer,DXC Technology,Riyadh,Technology & IT,Systems Administrator,high
4c8828055cd0748d,SAP BW Expert,DXC Technology,Riyadh,Technology & IT,Data Engineer,high
6259c92373fbbf2e,SAP GRC,DXC Technology,Riyadh,Technology & IT,SAP GRC Expert,high
f80dd5ddb9f47a08,Logistics Compliance Manager,GSK,Jeddah,"Logistics, Supply Chain & Procurement",Compliance Manager,high
7f9244e149b4879c,Senior Service Sales Engineer,Otis,Jeddah,Sales & Business Development,Account Manager,high
574195c1db7d2c3c,CHARGE NURSE 3.,Johns Hopkins Aramco Healthcare,Hofuf,Healthcare & Medical,Charge Nurse,high
f3351f61c1a0be65,"Presales Consultant, KSA",Thales,Riyadh,Sales & Business Development,Sales Representative,high
471fddc4bba9a677,Master planning Sr. Engineer,AECOM,Riyadh,"Logistics, Supply Chain & Procurement",Master Planning Engineer,high
792c07679d1cc1ca,Construction Manager (Freelance/Contract Position),Tait,Riyadh,Construction & Architecture,Project Manager,high
722646a359fb673e,MEDICAL ADVISOR - IMMUNOLOGY,AbbVie,Jeddah,Healthcare & Medical,Medical Advisor,high
0bc9317583036f32,Manager Presales-GCC Region,Advantal Technologies Pvt. Ltd.,Riyadh,Technology & IT,Presales Manager,high
c0f4c27045e070b9,Information Security Analyst,JPMorganChase,Riyadh,Technology & IT,Cybersecurity Analyst,high
a5676ca3ef8cd2ad,Sr. Manager IT Sales -GCC Region,Advantal Technologies Pvt. Ltd.,Riyadh,Sales & Business Development,Sales Manager,high
b4d67671c8874dcc,Saudi Arabia,Norconsult Telematics,Saudi Arabia,Consulting & Professional Services,Project Manager,high
d5bfe63268804bbf,Saudi Arabia,Norconsult Telematics,Saudi Arabia,Consulting & Professional Services,Management Consultant,high
56188628b11f81a9,"CX Service Delivery Manager, SP",Cisco Systems,Riyadh,Customer Success & Account Management,Customer Success Manager,high
b22091d0420f7506,RBG KSA: Principal Engineer - C/E,Surbana Jurong Private Limited,Riyadh,Engineering,Structural Engineer,high
9a521c5d2cae691c,Mechanical Engineer (Saudi National),Omada Rail Systems,Riyadh,Engineering,Mechanical Engineer,high
83ef8c9e0d50cbeb,Aeronautical Engineer,BAE Systems,Riyadh,Engineering,Aeronautical Engineer,high
8a18b74a2a05845f,Maintenance Operations Manager,BAE Systems,Dhahran,Skilled Trades & Maintenance,Maintenance Manager,high
c5a5159e2327c37a,Sales Trainee Engineer,Yokogawa,Al Khobar,Engineering,Engineer,medium
929948bce984d77f,TPE IV / Senior Structural Engineer (Offshore),John Wood Group,Saudi Arabia,Engineering,Structural Engineer,high
20346e1e1bc217bb,Social Media Specialist,Three Trees Co. for serving meals,Dammam,"Marketing, Advertising & PR",Social Media Specialist,high
570f6fc2e66bdf8d,Facilities Team Lead,John Wood Group,Al Khobar,Skilled Trades & Maintenance,Facilities Manager,high
06efb33d88d6b40e,Senior Specialist - Architecture & Platform,Qiddiya Investment Company,Riyadh,Technology & IT,Integration Architect,high
e9905ab71ffa78c1,Testing Engineer,Blue Hat HR Services,Abqaiq,Engineering,Testing Engineer,high
ed55804b1b7501b8,Manager - Architecture & Platform,Qiddiya Investment Company,Riyadh,Technology & IT,Integration Architect,high
40f2329060fbf418,Technical Supervisor,Vivo Middle east,Riyadh,Technology & IT,Technical Support Supervisor,high
34189424f7f0e2cd,Project Control Engineer,AVUA INTERNATIONAL PVT LTD,Jeddah,Engineering,Project Control Engineer,high
b5da9b8c3522cca7,Production Engineer,Prisma Metal Industrial,Dammam,Manufacturing & Production,Production Engineer,high
2afebe295e6c8d59,"Account Executive, LE/GE, GTS",Gartner,Saudi Arabia,Sales & Business Development,Account Executive,high
10007ac3d16a4706,SAP Expert (Manager),Parsons,Tabuk,"Logistics, Supply Chain & Procurement",Procurement Manager,medium
57886acb5f16ed78,Senior Infrastructure Engineer,KEO International Consultants,Riyadh,Engineering,Infrastructure Engineer,high
3c4c4e40ba2dbd93,Data Analyst,Pipecare Group,Dammam,Technology & IT,Data Analyst,high
e2225de78692ca74,Programme Manager – TSS,BAE Systems,Dhahran,Consulting & Professional Services,Program Manager,high
50073e2189b3b767,Sales Operations Manager,Lenovo,Riyadh,Sales & Business Development,Sales Operations Manager,high
2553a2d537f53c15,Senior Dotnet Developer,Brains Valley,Riyadh,Technology & IT,Software Engineer,high
3e584d9d863e244d,Sales Engineer,Atlas Industrial Equipment Co,Al Khobar,Sales & Business Development,Sales Engineer,high
3c37507456a79352,"Presales Engineer, HPE Aruba - Logicom Distribution - Riyadh, Saudi Arabia - 3-5 years experience",Logicom Group,Saudi Arabia,Technology & IT,Presales Engineer,high
7f2782c59a593ec6,Programme Manager – TSS,BAE Systems,Dhahran,Consulting & Professional Services,Programme Manager,high
47a5fc1abfcba6bd,Manager - IT ServiceNow (CORS 224),Qiddiya Investment Company,Riyadh,Technology & IT,IT Manager,high
6c9c5849fd702920,Field Engineer,SWATX,Riyadh,Technology & IT,Field Engineer,high
0efdbec62147f994,"Tech Business Dev, Security, GEO Lead, KSA , Global Services Security Business Development & GTM",AWS EMEA SARL (Saudi Arabia Branch),Riyadh,Sales & Business Development,Business Development Manager,high
fb320096a4c6acbf,"Tech Business Dev, Security, GEO Lead, KSA , Global Services Security Business Development & GTM",Amazon,Riyadh,Sales & Business Development,Business Development Manager,high
fda1650e0d02c8f7,Lead APC Engineer,Yokogawa,Al Khobar,Engineering,Process Control Engineer,high
158ac5c1ae9198af,Key Account Specialist,Stanley Black & Decker,Riyadh,Sales & Business Development,Account Manager,high
7188a3656736d961,Account Executive (Saudi Market – Arabic Speaker Required),Blue Hat HR Services,Riyadh,Sales & Business Development,Account Executive,high
73b621ce4f009e08,Business Analyst,BD,Riyadh,Healthcare & Medical,Business Analyst,high
5c7804a5a49d0db1,C&I Engineer,Air Products,Jazan,Engineering,Instrument Engineer,high
15c789b2dae2bbac,Sr C&I Engineer,Air Products,Jazan,Engineering,Instrument Engineer,high
149c1887872fc5af,Governance Lead,AECOM,Riyadh,Legal & Compliance,Compliance Officer,high
a47f1bb32700876c,Process Engineer - Operation,Air Products,Jazan,Manufacturing & Production,Process Engineer,high
77ab9f3d29cf7a63,Chief Enterprise Architect,Müller`s Solutions,Riyadh,Technology & IT,Chief Enterprise Architect,high
e206cd31fcb2234a,L2 Network Security Engineer,SWATX,Riyadh,Technology & IT,Cybersecurity Analyst,high
f2ad4ea17dd2c1c1,L3 Network Security Engineer,SWATX,Riyadh,Technology & IT,Cybersecurity Analyst,high
1a4336ff4040a1ad,Manager - Cybersecurity Assurance,Qiddiya Investment Company,Riyadh,Technology & IT,Cybersecurity Analyst,high
997b483cd8b4d189,Chief of Staff,Supertech Group,Riyadh,Other,Chief of Staff,high
7bbbabf235eee071,Senior Marketing Specialist,Ebra,Riyadh,"Marketing, Advertising & PR",Marketing Manager,high
918423664a748a7d,SENIOR IT CLINICAL APPLICATIONS ANALYST.,Johns Hopkins Aramco Healthcare,Dhahran,Technology & IT,IT Support Specialist,medium
a8aa4d48a276fc62,SENIOR HEALTH INFORMATICS ANALYST.,Johns Hopkins Aramco Healthcare,Dhahran,Healthcare & Medical,Health Informatics Analyst,high
3e87a79d011b88e5,Continuous Improvement Specialist- Arabic Speaker,Parsons,Riyadh,Engineering,Continuous Improvement Specialist,high
120db3c38c00e0f2,SENIOR PATIENT FINANCIAL SERVICES SPECIALIST.,Johns Hopkins Aramco Healthcare,Dhahran,Healthcare & Medical,Patient Financial Services Specialist,high
13a481db28ce7b00,Senior Paralegal,Aramco,Saudi Arabia,Legal & Compliance,Paralegal,high
f92b4d0aa869eb41,NHSc Medical Sales Representative- Jeddah,Nestlé Health Science,Jeddah,Sales & Business Development,Medical Sales Representative,high
31a09393dc65b180,Planning Engineer,Rawaj - Human Capital Management,Riyadh,Engineering,Planning Engineer,high
057445ef7359304b,Advanced Process Control Engineer,Air Products,Jazan,Manufacturing & Production,Process Control Engineer,high
0e572b8f4687e368,Digital Insights Analyst (Saudi Nationals Only),Lucidya,Riyadh,"Marketing, Advertising & PR",Digital Marketing Specialist,high
19965f11d6b16404,"Analyst, Hotels and Hospitality ( KSA National )",JLL,Riyadh,Real Estate & Property,Market Analyst,high
0133343e37028185,Port Engineer,Aesen Group,Saudi Arabia,Engineering,Marine Engineer,high
5d64f324fa0e0498,JR-2025-15431 Electrical Engineer,Air Products,Jazan,Engineering,Electrical Engineer,high
c3acb4325f1a545c,Regional Cooling Service Engineer,Schneider Electric,Riyadh,Engineering,HVAC Engineer,high
cd29e2f2ee811c08,Project Control Engineer,Dar Al Riyadh,Al Hufūf,Construction & Architecture,Project Manager,high
c13072fd86d97890,I&C Commissioning Engineer,Air Products,Jazan,Engineering,Instrumentation Engineer,high
e9d943e0239d43a2,BIM Engineer - Remote Contract,KEO International Consultants,Jeddah,Engineering,BIM Engineer,high
ff0af364a6ab500c,Information Governance Senior Analyst,Latham & Watkins LLP,Riyadh,Legal & Compliance,Information Governance Analyst,high
436cc2da88ab54a6,Finance Assistant Manager,Trivandi,Riyadh,Finance & Accounting,Accountant,high
63beb6433e356a0f,Senior QHSES Assurance Specialist,McDermott,Al Khobar,Engineering,Quality Assurance Specialist,high
44add9b45f4e84e2,Enterprise Software Architect,SWATX,Riyadh,Technology & IT,Software Architect,high
4c270526d1f756aa,Principal Package Management Spec - Subsea Materials,McDermott,Al Khobar,"Energy, Oil & Gas",Procurement Manager,medium
cff4c7ef55e9706b,IT Business Management Specialist,SWATX,Riyadh,Technology & IT,IT Business Manager,high
cd801afaef6c8e07,Senior DevOps Engineer,SWATX,Riyadh,Technology & IT,DevOps Engineer,high
1326bab16ee98987,Senior Data Analytics Development Specialist,SWATX,Riyadh,Technology & IT,Data Scientist,high
04c88469dc7aff64,Enterprise Solution Architect Manager,SWATX,Riyadh,Technology & IT,Solution Architect,high
d1f447f16a2f2e59,AI Solutions Architect New,Groq,Riyadh,Technology & IT,AI Engineer,high
53dc06faa27f35ae,Cost Engineer (Saudi National),Parsons,Riyadh,Construction & Architecture,Cost Engineer,high
