job_id,job_title,final_category
e1324c258837039c,Survey Engineer,Survey Engineer
b55b61bb4d7efc11,TPE I Graduate Offshore Electrical Engineer,Electrical Engineer
5edbf9aa9bd1ee75,Senior Project Controls Engineer - Reporting,Project Controls Engineer
fd66d4b079ff3d74,Senior Systems Engineer - Physical Security,Systems Engineer
149c69ae8af563f0,HR Manager - KSA,HR Manager
06641303ab11c481,Senior Manager - Stakeholder Engagement,Project Manager
85017aa9bf9d6f6e,Shift Production Engineer,Production Engineer
b6acf2e3a698c26c,Site Surveyor - Railways,Site Engineer
d43dca51c6fd2fdd,Early Careers - Operations Maintenance,Maintenance Engineer
dcc8b0ef9cd25175,FLEET MAINTENANCE MANAGER TO ZAMIL OFFSHORE,Fleet Maintenance Manager
3fa9c5e8265c5270,Client Executive/Account Manager - Financial Services,Account Manager
8ab239cb2f0215db,SAP System Expert (Drilling),SAP System Expert
36d047a4fac957be,System Analyst (Saudi Arabia),Systems Analyst
42e28daef7338790,Vendor Managed Inventory Analyst,Supply Chain Analyst
729f29cd205c0431,Sales Country Manager - Middle East,Sales Manager
98e7d9efa16aeee3,Customer Success Engineer - Collaboration,Customer Success Engineer
ad3f662583ae1403,BIM Manager,BIM Manager
867a4505c337dc99,Senior Services Sales Engineer - SP - Eastern Region,Sales Engineer
36988679811b9b3c,Senior Account Executive,Account Executive
49b3397556195c0c,"Medical Affairs Professional, Immunology",Medical Affairs Professional
44087e24dc3cd55d,Corporate Specialist,Accountant
85729c6938f0aa70,Human Resources Specialist,HR Specialist
ae159839621516a7,Actuarial Analyst KSA,Actuarial Analyst
e95b1ce406e5a7f1,Senior Consultant - Real Estate Advisory,Real Estate Consultant
5ca1f8b28772be68,"Sr. Partner Solution Architect - Business Advisory and Consultancy, SA, Globally Strategic Partners",Solution Architect
307d00a74734881d,Business Process Management (BPM) - Alfabet Tool,Business Process Analyst
67159986aa2c728a,Operations Engineer (M/LWD Experience),Operations Engineer
b8ab6c4c43edf153,Regional Commercial Excellence Manager – Middle East Region,Sales Representative
6a06368471e3cd8d,Data Protection Officer,Data Protection Officer
3add1c0c1b3c7e70,Account Manager (Saudi Citizen),Account Manager
f6bc65d9f9684e19,Executive Chef,Executive Chef
e4a3c71358dc1a61,Developer - Wipro Limited,Software Developer
7e817dd7f73f3642,"Director of Marketing - Pre-Opening, Bab Samhan, a Luxury Collection Hotel, Diriyah",Marketing Manager
371289f994f6d33b,Senior Process Safety Engineer,Process Safety Engineer
93c7acf81c44792c,Commercial Operations Specialist,Commercial Operations Specialist
fa292138f54c660e,Business Analyst,Business Analyst
6ade125f125e1b30,Consulting Analyst - Sport,Consultant
f39cb4d556c5be96,MLOps Engineer,MLOps Engineer
72f6bc6357bc82c8,DESK SIDE AND TECHNOLOGY SUPPORT ANALYST,IT Support Specialist
5f482895e80c0f7c,Market Research Specialist,Market Research Specialist
9f86be8724e0d95a,Cost Analyst II,Cost Analyst
e26f5255974aacfe,Finance Analyst,Financial Analyst
f53fd3adb46313d4,HR Web developer & Data Analyst,Data Analyst
48fd318186a48d98,Structural Inspector,Structural Inspector
37d90f4a60cb5fc0,Data Analytics Planning Specialist,Data Analyst
4d8d8f925968c56b,"Strategy Analyst - Accenture Trading, Investment and Optimization",Strategy Analyst
89dff11ac9418121,Graduate Engineer- Geotechnical- Al Ula_ KSA National,Geotechnical Engineer
6baddaa70cc5e6be,Reporting Manager,Project Manager
482d177c0c5db41f,Governance and Compliance Administrator,Compliance Officer
dfd64cae4b729bf2,Product Specialist - Medical Devices - Saudi Nationals - Riyadh,Sales Representative
c616e3b2a3f13d25,Electrical & Automation Specialist,Electrical Engineer
5a4bb097fa063922,Accountant,Accountant
85bbd932b6ddee47,Senior Project Controls Manager,Project Manager
15ccf3c48ce4fc48,Marketing Manager (Digital Marketing Specialist / Social Media Manager),Digital Marketing Specialist
531daf8f6900c53b,Bid Estimator,Bid Estimator
aea61f3eb99d9191,Audit Specialist,Auditor
68dc6fa8ae59d33b,BIM Specialist,BIM Specialist
23a93907fda01266,IT Specialist- Saudi Citizen,IT Support Specialist
6c28e90a035ccf7c,Fire Engineering Specialist - Saudi National(NEOM Site),Fire Engineer
4f799a3f58e5acde,Senior Design Manager,Design Manager
68205f01673f5897,Senior Specialist - Strategy Human Capital (COR 512),HR Specialist
d762a54ef695381d,Human Resources Specialist,HR Specialist
9d079ae68514117e,Stakeholder Specialist,Administrative Assistant
5907af99eb5f97cc,"CKSA - Credit Control Specialist, Riyadh (Saudi National)",Credit Control Specialist
8c7ed730aea8a4af,Consultant - Maritime Business,Business Consultant
dee97d85d9f7cd4e,PSAB ESS: Contingent Civil Engineer (Secret Clearance),Civil Engineer
694d2a1b80c0a3af,Estimating Engineer,Estimating Engineer
e08024b50ef3e41e,Data Scientist Lead,Data Scientist
73001591d8b5cba1,Data Engineer,Data Engineer
d5eb0dc8bf53ca64,Telecommunications Engineer II,Telecommunications Engineer
24f44d64c8cb074e,"Manager, Document Control",Project Manager
eab9fe96842c3493,Project Manager – Business Continuity Management,Project Manager
39d145276f108096,Technical Project Manager - HIS / EMR,Project Manager
e2d724cbf61714c7,Senior Data Engineer,Data Engineer
aebc4c641bc22357,QUALITY ANALYST,Quality Analyst
fecb723956363943,"Account Manager - Financial Corporates, Corporates & Governments - Kingdom of Saudi Arabia",Account Manager
98613b3a1f8ea3ba,Revenue Analyst,Revenue Analyst
251086c07ca266c9,Senior Analyst - Transactions & Integrations (Transactions/M&A),Financial Analyst
2ec80b2810ed51c8,Data Analyst,Data Analyst
51ea5feb1a766545,Product Manager Nephrology,Product Manager
328b664d5712d4fa,Material Planner,Material Planner
91ce972e07258e1e,Project Engineer Energy & Petrochemical,Project Engineer
6794b8f57f90f91b,Junior Acoustic Engineer,Acoustic Engineer
09745aefb28c9b9a,CREATIVE TECHNICAL DIRECTOR,Technical Director
508051710b4e4fc2,Armament Shop Senior Supervisor,Maintenance Supervisor
d695a464af3a0e58,Project Engineer,Project Engineer
47919606aa5ce65a,Graduate Electrical Engineer,Electrical Engineer
40fdc2b50b453815,Early Career Trainee – Apprentice Lab I for Cementing Laboratory,Laboratory Technician
17d552e76d6c8a13,Civil Engineer,Civil Engineer
90f97d52ce1dddb7,EXTERNAL STAKEHOLDER MANAGER (SAUDI NATIONAL),Project Manager
a262c5fff3b4ad2a,CP Engineer,Electrical Engineer
804e33121a581470,Commercial Director,Commercial Director
299eee5ffe74cdf9,Buildings Technical Director,Architect
f2e67de18790253e,Accounting & Finance Support,Accountant
7c6a86fa94401a9d,Operations Specialist,Operations Specialist
84acfe9a0b6a854b,Metadata Architect,Metadata Architect
3a9edcf5d4e3639d,Technical Delivery Director,Project Manager
e1b264529495d38a,Senior Reporting Engineer,Data Engineer
75f7fa6003dfff8f,Field Engineer III- MPD,Field Engineer
e4cefe400ce9124e,Field Marketing Specialist - Saudi Arabia,Field Marketing Specialist
f79feb14ab9b5ab4,Reliability Engineer – Modeling - Jazan,Reliability Engineer
95ca85473f9cf43b,"Controls Engineer, EMEA Controls, EMEA Controls",Controls Engineer
fa8c4dd278634653,"Data Center Facility Engineer (Saudi/GCC National), DCC Communities",Data Center Engineer
cad538b9c9171d8e,Sustainability Engineer I/II,Sustainability Engineer
a6f9417f4ebeafce,Big Data Engineer,Data Engineer
ae5d58d8a2b5fcaf,Operations Training Specialist,Training Specialist
25c84b8d53f784ba,Site Reliability Engineering Internship 2024,Site Reliability Engineer
dc1a7fcd74d060d3,"Data Center Logistics Specialist (Saudi/GCC National), InfraOps",Logistics Specialist
b9d865868320a3bd,SENIOR QUANTITY SURVEYOR,Quantity Surveyor
624abf94e47270cc,"PROJECT MANAGER - RIYADH, KSA",Project Manager
f5e58cde4e2bae86,Senior/Principal/Lead Fire Engineers,Fire Engineer
1f8e4f5dc197e450,Legal Counsel,Legal Counsel
fbba9c980c817388,Piping Engineer,Piping Engineer
102114ecb49b76e4,Resident Engineer Telecom,Network Engineer
06d6625e23701984,Graduate Mechanical Engineer,Mechanical Engineer
60504c0094a7790d,MECHANICAL ENGINEER - HVAC (SAUDI NATIONAL),Mechanical Engineer
9f2f8bf465b747f3,Sustainability Engineer,Sustainability Engineer
8660c30c11a82e4b,Field Technician- Ecology,Field Technician
fa1f1ee3e3d7e76d,Testing and Commissioning - Mechanical Engineer,Mechanical Engineer
ae20dc8d0c1bc7d6,"Compliance Manager (Madinah, KSA)",Compliance Manager
47b4080645f309b1,Sr. Solution Product Manager - Super Micro Computer,Product Manager
0b07249886bf2d1c,Sales Engineer - Bureau Veritas,Sales Engineer
a0643fab523d3c5d,Planning Engineer - KEO International Consultants,Planning Engineer
d34443d107dab49f,Project Engineer II - Automation - Schweitzer Engineering...,Project Engineer
67381049b50b707d,MECHANICAL ENGINEER I - King Faisal Specialist Hospital...,Mechanical Engineer
0422f885013bb0ae,Cost Engineer,Cost Engineer
b968368b409d51d5,Surveying Department Section Head,Surveying Manager
a2db910dfc52fdaf,Sr. Environmental Engineer - KSA,Environmental Engineer
4ab4894b6ebf97d8,MEP Planning Engineer,Project Manager
bb43ec1513d3d3de,BIM Manager,BIM Manager
1b4e9d862b9d945b,Instrumentation Engineer Level I,Instrumentation Engineer
4b826bd5943beadd,ED V / Structural Designer,Structural Engineer
03ca0e7384ce9d15,Interior Design Architect,Interior Designer
b7b96d5ae834ac1b,ED VI \ Lead Pipeline Designer,Pipeline Designer
cab22ed7f7364718,Document Controller (m/f) - Saudi Arabian National,Document Controller
cccc28b8db708c90,Technical Sales Representative - Sales Engineer,Sales Engineer
f288d2a276dab4fe,Traffic Engineer,Traffic Engineer
ee7e2a039f3b86e1,Passive Technical Support Resident Engineer,IT Support Specialist
ca50481d3da7d329,QHSE Engineer,QHSE Engineer
456eb88bfdd026f8,MEP Manager (Technical),MEP Manager
25d3fc70eb013876,Solution Architect,Solution Architect
28346d1866578b68,Engineer - Field Services,IT Support Specialist
a023891644e251ed,Senior Project Manager – Arts & Culture (Al Ula Site),Project Manager
2a6c604775327897,Senior Project Manager - Development (Sports & Agriculture),Project Manager
37fb59f0dd17b731,Reliability and Maintainability Lead,Reliability Engineer
2aad213548f998f9,Process Engineer Level I,Process Engineer
d27fb59202cffe8a,Senior Development Manager/ Lead – Education & Healthcare (ALULA site),Project Manager
c50b2c3791a2e5b5,SHE Engineer,Safety Engineer
3cbfc27fce90af8e,Lead Environmental Engineer,Environmental Engineer
a5ca88be8a32de73,Geotechnical Field Engineer - Delivery,Geotechnical Engineer
346d0eab1d37ec45,GIS Engineer (Saudi National),GIS Engineer
06e38c9b93baf4e2,Civil Estimation And Tendering Engineer,Civil Engineer
55f67518d9930944,Project Manager Cables,Project Manager
f322c2a58c5120c1,IoT Cybersecurity Architect,Cybersecurity Architect
98fee6765a054c8c,Senior Estimation Engineer,Estimation Engineer
ea49e41eca3a5158,Cost Section Manager,Cost Estimator
dd98bac71757095e,Electrical Design Engineer,Electrical Engineer
e2c64fc4082e7a32,Product Manager | Saudi Arabia,Product Manager
544c28d49e37901a,Civil Engineer,Civil Engineer
fe2d819ececa7766,Project Manager - Substation,Project Manager
aa6cfd45b20a43a4,Senior Project Manager- Mega Projects,Project Manager
268ef2044b0ef139,Project Director MMC - Commercial & Mixed Use (NEOM Site),Project Manager
74910024542b0c69,R160957 Associate Industrial Engineer (Saudi National),Industrial Engineer
e3062af8a377abcd,Sales Engineer - Modernization,Sales Engineer
f1bd5a41f34e41c5,Project Sales Engineer - Preferred Female,Sales Engineer
aeff18f9f8f1f8a4,Quantity Surveyor,Quantity Surveyor
c8b62cc1bb297242,Senior Quantity Surveyor,Quantity Surveyor
b6aca6fa17179f35,Business Development Manager,Business Development Manager
30c580fad0a8a634,Senior Communications Manager,Communications Manager
dae058b9f4bc91b8,Strategic Account Manager,Account Manager
e769285fb6e9b7fb,"Planning, Budgeting and Financial Analysis Lead",Financial Analyst
1e6049d56c99a3af,Financial Analyst – MEA,Financial Analyst
1003b1f42aee745b,"Business Analyst, Tenders and Order-to-Cash",Business Analyst
99616255c3b4a068,Senior Financial Analyst,Financial Analyst
9eb286054c3ea690,Digital Forensic and Incident Response Consultant,Cybersecurity Analyst
d2498ef2137888c9,Customer Success Manager - SAP Early Talent Program for Customer Success - Saudization,Customer Success Manager
3e390fbc7bdfc58c,Graduate Electrical Engineer - Dry Utilities (Saudi national),Electrical Engineer
cec20b8af2e91cac,Interaction & Service Designer,Interaction Designer
6c64ee15a5a86afe,GIS Analyst / Cartographer (Site),GIS Analyst
70f488fedb3bd40a,Senior Maintenance Engineer,Maintenance Engineer
565d81ac95656e7e,Data And BI Engineer,Data Engineer
c468ee317257d0a9,Senior Maintenance Engineer,Maintenance Engineer
9ded593e2276505b,Senior Logistics Engineer,Logistics Engineer
bec8c2239d3019a7,Integrated Maintenance Solutions (IMS) Supervisor,Maintenance Supervisor
5bb3dfc458aadcb3,SPI Administrator,Database Administrator
794daabbd2fd1042,Senior Project Controls Engineer - Reporting,Project Controls Engineer
e53d94bf40e66bcc,Communication Engineer - Saudi National,Communication Engineer
aff4bbc086d4789b,Mechanical Engineer - Saudi National,Mechanical Engineer
92989cc311ad14b3,Network Engineer - Security,Network Engineer
3f7db3c505827c16,Principle Landscape Architect (Design),Landscape Architect
e8c59d4fa61108f6,Lead Architect,Architect
f88aa9d1ef111fc4,Senior Contracts Specialist,Contracts Specialist
e303acf000c67b0a,Sales Representative (Oil & Gas),Sales Representative
1d0015c6674fed33,Electrical Design Manager (NEOM Site),Electrical Engineer
fffa4aba2e27851e,Associate Principal Structural Engineer,Structural Engineer
95523422134bb779,Cost Engineer,Cost Engineer
9da520092dc6551e,Surveying Engineer,Surveying Engineer
b411bcacbd791b0b,Maintenance Planning & Reporting (Asset Management Engineering),Maintenance Engineer
9238a638d2ac204b,Senior Geotechnical Engineer - KSA,Geotechnical Engineer
bdd9bafe85cc3d7e,Safety Engineer,Safety Engineer
f8d09c3bb81162e4,Business Development Operations Coordinator (Saudi National),Business Development Coordinator
022b5d0616aae275,Marketing Analyst - Reporting & Social Listening,Marketing Analyst
a800a818e69b8ac3,Financial Analyst ll - Financial Planning and Analysis,Financial Analyst
c89160f9cf9d6e33,Data Analyst,Data Analyst
26fcd382391ff3f0,SOC Analyst L2,Cybersecurity Analyst
50c7df43cdf20991,Lead Structural Manager,Structural Engineer
899055638b70f925,Egress Systems Maintenance Technician,Maintenance Technician
cd075dc8bb0698f8,Manufacturing Production Planner II,Production Planner
7f959b28454dbea2,Senior Business Analyst,Business Analyst
29891f896038f2ef,Financial Analyst,Financial Analyst
2e2923a934d6c5f8,Planning Engineer - El Seif,Planning Engineer
18e20d998b656542,Senior Manager - Digital Platform Product Owner (NEOM...,Product Owner
e8e4559915067a4c,Planning Engineer,Planning Engineer
31a878af83570591,Healthcare Nutrition Specialist - Al Baha,Medical Representative
26d5142ed8bc4d57,QS - Mechanical and Piping (MEET),Quantity Surveyor
dded0c1364d98f02,Senior Report Developer,Report Developer
cb44f7a459967ac9,Senior Account Executive - Utilities/ ENR,Account Executive
2a6f8af9b5442c6f,Assistant Hr Manager - Employee Relation ( Saudi National ),HR Specialist
9a9f59062b8b8b53,Sales Manager - Power,Sales Manager
3ab30d6a52475c6c,Dir-Sales & Marketing (Saudi Candidates ),Sales Manager
90d21550a399a175,Material Lab Technician- CMT,Lab Technician
d90c927ca45e3232,SCIENTIST,Research Scientist
8c54284e700c2ea1,POST-DOCTORAL FELLOW,Research Scientist
443eb175aa465954,Solution Design Architect,Solution Architect
688988ad13cebf1d,Solution Design Architect (Onsite-Middle East),Solution Architect
4026740cc116f34b,Digital Solution Architect / Development Lead,Solution Architect
25721cc935392c44,"Marketing Manager Public Sector (Saudi Nationals Only), AWS MENAT Marketing",Marketing Manager
4ab2ef2e9eb8a119,expert enterprise architect,Enterprise Architect
674496c2a15d356b,Senior Project Manager,Project Manager
bc3eb4abacbfee42,Post Doctoral Research,Research Scientist
f7681aaf550c300c,"Data Center Chief Engineer, DCC Communities",Data Center Engineer
1b355cbd78839817,"Engineer, Electrical",Electrical Engineer
9927493b952b8eb2,Data Security Engineer,Cybersecurity Analyst
ca0ab82bc6375743,Industrial Engineer,Industrial Engineer
e0288030c9da3ab9,Senior Applications Operations engineer,Applications Operations Engineer
174aea116f4258bc,Senior Automation Delivery Consultant,Consultant
e44dd871c9026325,Surveyor,Surveyor
32111b13153cae5e,Senior Contracts Manager,Contracts Manager
1383c7b037356fce,Software Engineer,Software Engineer
47062a19fc88cadf,Field Service Engineer - Invitro Diagnostics,Field Service Engineer
941f405f96885162,Test Engineer - Process Compressors,Test Engineer
ef5c1889d4fff624,Advanced Field Service Engineer,Field Service Engineer
ee6a1dbdd2d30caf,Process Quality Engineer,Quality Engineer
95da501838dc0a2c,Field Engineer II- MPD,Field Engineer
ccbbf5adff23c6b3,Chemical Engr I - Saudi National,Chemical Engineer
99a466445310692e,"Manager, Engineering - Backend",Engineering Manager
dbbe7540f796c55b,Professional Services Engineer - Saudi Arabia,Professional Services Engineer
2a66e9c52cc87f04,Graduate Structural Engineer,Structural Engineer
105ac2ffb9f54b75,Engineering Director - RO Plant,Engineering Director
586c3a67dd26cbe9,Sr. Mechanical Engineer,Mechanical Engineer
88d38b51c8df73df,Site Manager,Site Manager
2f5ea4b951ac88e8,Field Engineer III - Liner Hanager,Field Engineer
95a636c9bc31e337,Solution Architect,Solution Architect
268ae68c8ecd08a6,Site Manager,Site Engineer
b4cdb1a57a229d25,Artificial Intelligence Architect,AI Architect
70d8a4e2b51586b1,Project & Design Management Opportunities for Saudi Nationals,Project Manager
b6fc95cfdf8e61e5,Architectural Engineer,Architectural Engineer
f0c9247e9a84eee3,Senior Cost Engineer,Cost Engineer
327216e80d336ec8,Lead Estimation Engineer,Estimation Engineer
e7f19410390416b9,Senior Principal Process Control Engineer,Process Control Engineer
7ae9efcb2d236631,Systems Engineer - Administrator,Systems Administrator
18914b48db5cd12c,Data and Business Analyst,Data Analyst
488e258502e4d870,Airport Development Lead,Project Manager
a88188c657bf0be8,Manager | External Audit | Audit & Assurance | Riyadh,Audit Manager
192c7740001bfdc6,Governance Support Specialist (Saudi National),Compliance Officer
3bf436c0f36b17e9,PMO Specialist,Project Manager
f560cade711654fe,"Governance, Risk & Compliance Specialist",Compliance Officer
04c7749b805ccc14,People and Culture Specialist,HR Specialist
2fc6a8da2c51aa98,Account Manager,Account Manager
48142888bbdecb1e,Senior Specialist - Fleet Engagement & Partnerships,Fleet Manager
7d82a32e2c3b5305,Governance Specialist,Data Governance Specialist
91bd43f23e3090d3,ERP Implementation Consultant,ERP Implementation Consultant
b59bd49f3bd50d14,Information Security Specialist,Cybersecurity Analyst
1edb3216642b112e,Collection & Claims - Unilever Leadership Internship Program,Accounts Receivable Specialist
616e67b8fa71323e,"Senior Geologist, I",Geologist
7bafbd11f2ce78a3,ASSISTANT CLINICAL RESEARCH COORDINATOR,Clinical Research Coordinator
2a1ed1dcb42c359b,Spot Buyer,Procurement Administrator
3dc1813c27251e89,Account Management Specialist ( Arab Nationalities Prefer Saudi ),Account Manager
b9d4ad249d4d8bfc,Project Controls Director,Project Manager
8bbac097a7afd590,Regional Marketing and Communications Specialist,Marketing Manager
f407dac3d22f3963,"IT Specialist, Systems Development (Power Platforms)",Software Developer
1911193e16e8c7b6,Principal Engineer - Fire Protection Specialist,Fire Protection Engineer
aa38bd6a631d2d3a,Treasury Support Associate,Treasury Specialist
e7fd3cf447fc6983,Traffic Safety Specialist,Traffic Safety Specialist
9329ca088a9067fe,Senior Manager - Supplier Relationship Management & Supply Chain Risk (COR 924),Supply Chain Manager
3957f61efb28eb39,Field Specialist V - (Coiled Tubing Logging and Telemetry) Pressure Pumping,Field Specialist
42ff57361ff32985,Product Specialist - Molecular Biology - Western Zone,Sales Representative
c2551fbeb1fc6999,Business Development Manager - Stellar Hunters,Business Development Manager
c6bd689ea6ea14f7,"Economic Consultant - Government Advisory, MENA",Economic Consultant
0c39a67d4ac864fc,Business Development Consultant - Stellar Hunters,Business Development Consultant
9eeda92541c5f7f0,Talent Acquisition Specialist,Talent Acquisition Specialist
e123afe8c5125863,Senior Secretary - Saudi National (NEOM Site),Administrative Assistant
7679679ddbcd1457,Senior Security Consultant,Security Consultant
ad147f5cfef6490c,HR Operations Senior Specialist,HR Operations Specialist
2cbd2400ab73e6bf,Project Manager - Mega Projects,Project Manager
2d69e5c9228d3d47,Sales Specialist (Saudi ) – Interior Architecture Fit-Out,Sales Representative
69e942f0ff989f0d,Senior Project Engineer,Project Engineer
d051dbc086221bbd,Sales Specialist,Seals Specialist
5a53b4e2b3e0e01b,GIS Specialist,GIS Specialist
e9f0f854318624da,Business Development Specialist,Business Development Specialist
e65b81577a13f7ef,Procurement Specialist,Procurement Specialist
5d2a62ca37d1ce55,Network Infrastructure Specialist,Network Engineer
f3a1be9a41d42ec6,Client Relationship Management - Energy & Power,Client Relationship Manager
1ad58b2f8b557eb8,Service Business Operations Specialist,Business Operations Specialist
e0ccf27015abf7ec,IBP Lead/Solution Architect,Solution Architect
6e6f5a63758c93ab,Instrumentation & Control Engineer - Power Block,Instrumentation & Control Engineer
3d9a9c7d7e5eda63,Depth Maintenance Manager,Maintenance Manager
a577858b49e24dad,SENIOR HUMAN CAPITAL SPECIALIST,HR Specialist
ea8abc470b2f1cab,Partner Manager,Partner Manager
54a536ce47e8dfa1,"Senior Engineer, Service Delivery (Saudi National)",Service Delivery Engineer
4f2169b02cc79739,TESTING AND COMMISSIONING - ELV/ICT ENGINEER,Testing and Commissioning Engineer
1a526c595a2e9d65,Senior / Principal Environmental Consultant,Environmental Consultant
7c9ce3db89001e8b,Head of Information Technology,IT Director
68d9eaf724f565a3,Junior Pre-Sales Engineer (Female - Saudi national),Pre-Sales Engineer
0a1b733a2a80daab,Digital Delivery Manager,Digital Delivery Manager
a2dcd9422a619d7b,Lead Engineer - Geotechnical,Geotechnical Engineer
8630d13bf303b186,Lead Engineer - Estimating,Estimating Engineer
7cc88ac10dde3b31,Regional Sr. Software Engineer - DCIM,Software Engineer
0d5f78c6425da294,Enterprise Data Catalog Specialist,Data Engineer
a7e9dd31f4a7cb34,Senior Landscape Architect (Saudi National),Landscape Architect
18ab9609d41add42,Sr. Condition Monitoring Engineer - Central & Eastern Cluster,Condition Monitoring Engineer
0d4948f2ecd52575,HVAC Design Engineer,HVAC Engineer
d1c10183823bb3ba,Mechanical Engineer (Saudi only),Mechanical Engineer
dab30dc5c78c08fd,Agriculture Engineer,Agricultural Engineer
eb69896162b8f61c,Electrical Engineer Level I,Electrical Engineer
dd66863a2f2be692,MDM Developer,MDM Developer
e74262fbc57cc68b,Reservoir Engineer III,Reservoir Engineer
ca5665943f0ec368,Sub-Contract Manager,Project Manager
632a26adeccab4f2,Analyst Project Finance and Infrastructure Advisory- KSA,Financial Analyst
a67cb6e355a7cf5f,Senior Manager - Financial Analysis & Modeling (ENT318),Financial Analyst
289d59e8bed80c46,Business Analyst - Commercial and Distributor Excellence - MENAT,Business Analyst
ca6c58b7d0b210aa,Financial Analyst - Alhokair Group,Financial Analyst
a3c9044c89dfa964,Electronic Equipment Calibration Technician-Saudi Arabia,Calibration Technician
191900f804607cca,Senior Strategy & Market Consultant,Strategy Consultant
5d391519eeaffbbf,Cloud Engineering,Cloud Engineer
0303c55a39b7bc84,"Senior Immigration Specialist, KSA, Business Mobility Services",Immigration Specialist
faf479088f9d3961,"Planning, Budgeting and Financial Analysis Lead - Riyadh",Financial Analyst
9ce038bd93ea017b,Data Engineering Expert - Giza Systems EG,Data Engineer
34e3112a11de0cc8,Senior Technical Analyst,Technical Analyst
944628687b741984,Senior Data Analyst - Engineering,Data Analyst
904d1b6de6247549,Piping Engineer II,Piping Engineer
912d89036ebc9f57,Senior Data Analyst - PMD,Data Analyst
dbbc0905f01cdb39,Cyber Security Analyst,Cybersecurity Analyst
0e445f13006d4342,Business Analyst,Business Analyst
5c627e37595c08e7,MDM - Master Data Management,Data Engineer
31179551e16d726c,"Analyst, Development",Development Analyst
1997f6cbbb7aa0ab,Cost Analyst I,Cost Analyst
eb451906a8b8cd91,Data Analyst (Paython),Data Analyst
55a2797c9566cdba,Fraud Analyst,Fraud Analyst
9ba43925a8bcd148,Developer,Software Developer
8c8eaad65f898161,Sustainability Engineer,Sustainability Engineer
9d00e9f4ddf0551a,Business Analyst - IKTVA,Business Analyst
27b0ddcd04b6c872,Security Analyst L2,Security Analyst
4bf00be4ca43f8bc,Business development manager in the field of real estate development,Business Development Manager
7364bf90c02083a5,"Assurance - External Audit Manager / Senior Manager (CIPS) - Riyadh, KSA",Audit Manager
e38cb79d91bd1c4c,Key Account Manager,Account Manager
45bad3dfc6a15212,Cloud Engineer,Cloud Engineer
5b144bac5476cecb,Senior Engineer - Electrical,Electrical Engineer
872a18c2c78129cc,Linux Systems Engineer - NTT,Systems Administrator
e363fee2421014d4,Data Center Electrical Technician - ENGIE Solutions LLC,Electrical Technician
57caa91574d9cf38,Principal Procurement Officer - BAE Systems,Procurement Officer
e1b63608921b7416,Project Engineer - Atlas Industrial Equipment Co,Project Engineer
acea1515ef10463f,"Data Center Chief Engineer, DCC Communities - AWS EMEA...",Data Center Engineer
f58af75ece514d57,VAC - Spare Parts Specialist & Senior Estimator Engineer (f/m/d),Estimator Engineer
6ae3abe433012738,Deskside Support Engineer,IT Support Specialist
624f44991ba35cfb,Electrical QA/QC Engineer (Data Center Experienced),QA/QC Engineer
9531055bb089eaf0,Senior Electrical Engineer (Data Center Experienced),Electrical Engineer
f531e750e3a8627a,Senior Geotechnical Engineer,Geotechnical Engineer
d8b272bcc54eed24,"Director, Sales Engineering- MOFN (EMEA)",Sales Engineer
028c9bd3b4bd0a3f,Life Safety Service Sales Engineer,Sales Engineer
79cdcd6506098fd1,Associate Director,Project Manager
54ea47bcae81c329,Instrument Technician - Transmission,Instrument Technician
9334420edc455430,Civil Engineering Manager,Civil Engineer
f67d28abd09a1cf9,RISK Manager,Risk Manager
85aae00a2353eff9,Manager (PMO),Project Manager
5a7cbe9557944055,DATA ANALYST - M/S VALUETECH TECHNOLOGY SOLUTION CO....,Data Analyst
d7145752145b1b31,Junior Concept Designer,Concept Designer
664088e6cad5f9c5,"Data Center Chief Engineer, DCC Communities",Data Center Engineer
dd12f7d076caa2c1,Mechanical Engineer,Mechanical Engineer
a1f1b57f499a3a4d,Senior Logistics Engineer,Logistics Engineer
c0b063794cc5677d,TPE IV / Senior Civil Engineer,Civil Engineer
5db8548081d45ee3,Construction Manager - Cluster,Project Manager
353262fd2f2add5b,Sales Engineer,Sales Engineer
61f6dab4e925d263,"Senior Specialist, Reliability I",Reliability Engineer
769eb47eaa4c9991,Project Manager Saudi Arabia,Project Manager
6e4df64bc5e6df44,Senior Sales Executive,Sales Representative
174c7a96826283c8,Regulatory Affairs Manager,Regulatory Affairs Manager
6e7673a89492ac8d,Sr. Manager IT Sales -GCC Region,Sales Manager
0a6f061ea86e6fca,Technical Consultant Intern- Riyadh [CareerStart@SAS 2025],Technical Consultant
add1404f14c1826b,Risk Management Intern (Customer Advisory)- Riyadh [CareerStart@SAS2025],Risk Management Intern
c40d8e05fe03bb58,Sales representative,Sales Representative
4c480f56c3de6bad,Advisor to the CEO – Confidential KSA Banking Client,Advisor to the CEO
f7d489d6c343ee73,Senior Cybersecurity Defense Analyst,Cybersecurity Analyst
d1ef1f6e29929e58,Software Sales Specialist,Sales Representative
c5014caf6b30662c,Business Development Manager / Director,Business Development Manager
e35aef353646a7f8,Master HVAC Technician - TS/SCI,HVAC Technician
38e264675ad05b5a,"BIM Manager, Deals - Capital Project Services",BIM Manager
0af4605fefd1af3c,Business Development Manager,Business Development Manager
7c7bc2141e2a31b0,Business Development Manager,Business Development Manager
